"","sourcedb","labnr","c14age","c14std","sigma","c13val","site","feature","period","culture","material","country","lat","lon","shortref","TO","FROM"
"1386","aDRAC","OxA-1362",7040,80,2,NA,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"Lavachery 2001; Garcin et al. 2018",-5748,-6036
"1387","aDRAC","OxA-4538",3810,60,2,0,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"Lavachery/Cornelissen 2000",-2048,-2129
"1388","aDRAC","OxA-4539",6870,80,2,NA,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"Lavachery 2001; Garcin et al. 2018",-5630,-5954
"1389","aDRAC","OxA-5201",1310,65,2,0,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"Lavachery/Cornelissen 2000",879,783
"1390","aDRAC","OxA-5202",8540,90,2,NA,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"Lavachery 2001; Garcin et al. 2018",-7357,-7446
"1391","aDRAC","OxA-5203",7150,70,2,NA,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"Lavachery 2001; Garcin et al. 2018",-5890,-6135
"1392","aDRAC","OxA-5204",3300,90,2,0,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"Lavachery/Cornelissen 2000",-1401,-1842
"1393","aDRAC","OxA-5205",3045,60,2,0,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"Lavachery/Cornelissen 2000",-1122,-1122
"1394","aDRAC","OxA-5206",3025,60,2,0,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"Lavachery/Cornelissen 2000",-1088,-1108
"1395","aDRAC","OxA-5207",2940,60,2,0,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"Zangato 2000",-944,-1352
"1396","aDRAC","OxA-5636",9100,70,2,NA,"Shum Laka",NA,NA,NA,NA,"CMR",5.858611,10.077778,"Lavachery 2001; Garcin et al. 2018",-8215,-8504
"1397","aDRAC","OxA-7601",2370,35,2,0,"Lope 2",NA,NA,"Yindo",NA,"GAB",-0.218056,11.5875,"Assoko Ndong 2001",-384,-717
"1398","aDRAC","OxA-7602",1905,35,2,0,"Lindili 1",NA,NA,NA,"Charcoal","GAB",-0.158056,11.5025,"Assoko Ndong 2001; Clist 2004/05",212,178
"1399","aDRAC","OxA-7603",1980,35,2,NA,"Okanda 5",NA,NA,NA,NA,"GAB",-0.1278,11.5889,"Assoko Ndong 2001; Garcin et al. 2018",84,84
"1400","aDRAC","OxA-7604",2160,35,2,0,"Okanda 6",NA,NA,NA,"Charcoal","GAB",-0.1175,11.568611,"Clist 2004/05",-100,-274
"1401","aDRAC","OxA-7753",1830,35,2,0,"Lindili 1",NA,NA,NA,"Charcoal","GAB",-0.158056,11.5025,"Clist 2004/05",313,252
"1402","aDRAC","OxA-19517",1610,26,2,NA,"Kabusanze",NA,NA,"Urewe","Charcoal","RWA",-2.5,29.7,"Giblin et al. 2010",535,475
"1403","aDRAC","OxA-19518",1630,26,2,NA,"Kabusanze",NA,NA,"Urewe","Charcoal","RWA",-2.5,29.7,"Giblin et al. 2010",534,367
"1404","aDRAC","OxA-19583",1694,37,2,NA,"Kabusanze",NA,NA,"Urewe","Charcoal","RWA",-2.5,29.7,"Giblin et al. 2010",416,305
"1405","aDRAC","OxTL-154a-4",1570,220,2,0,"Batalimo",NA,NA,NA,"Pottery","CAF",3.675942,18.455022,"de Bayle des Hermens 1975, 233; Eggert 1987",946,-7
"1406","aDRAC","OxTL-202a",630,34,2,NA,"Sanga","EAI11",NA,"Classical Kisalian","Pottery","COD",-8.1821,26.4902,"de Maret 1985b: 259",1398,1333
"1407","aDRAC","OxTL-202b",350,24,2,NA,"Sanga","T176",NA,"Kabambian A","Pottery","COD",-8.1821,26.4902,"de Maret 1985b: 260",1634,1529
"1408","aDRAC","OxTL-202c",960,67,2,NA,"Katongo","T11",NA,"Early Kisalian","Pottery","COD",-8.2123,26.4095,"de Maret 1985b: 259",1221,913
"1409","aDRAC","OxTL-209a",1610,110,2,0,"Gombe-Point","T20","EIA",NA,"Pottery","COD",-4.300597,15.280791,"Cahen 1981: 131; Cahen et al. 1983: 444 Tab. 1C; Pincon 1991; Clist 2018: 235, 239 Tab. 18.2",651,191
"1410","aDRAC","OxTL-209c",1600,100,2,0,"Gombe-Point","T22","EIA",NA,"Pottery","COD",-4.300597,15.280791,"Cahen 1981: 131; Cahen et al. 1983: 444 Tab. 1C; Pincon 1991; Clist 2018: 235, 239 Tab. 18.2",644,644
"1411","aDRAC","OxTL-209d",1645,110,2,0,"Gombe-Point","T22","EIA",NA,"Pottery","COD",-4.300597,15.280791,"Cahen 1981: 131; Cahen et al. 1983: 444 Tab. 1C; Pincon 1991; Clist 2018: 235, 239 Tab. 18.2",613,613
"1412","aDRAC","Pa-1446",2670,40,2,0,"Gbabiri",NA,NA,NA,NA,"CAF",7.074,15.0867,"Zangato/Holl 2010",-795,-795
"1413","aDRAC","Pa-1451",2680,40,2,0,"Gbabiri",NA,NA,NA,NA,"CAF",7.074,15.0867,"Zangato/Holl 2010",-797,-797
"1414","aDRAC","Pa-1538",2640,40,2,0,"Gbabiri",NA,NA,NA,NA,"CAF",7.074,15.0867,"Zangato/Holl 2010",-775,-864
"1415","aDRAC","Pa-1946",1615,40,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Zangato/Holl 2010",543,368
"1416","aDRAC","Pa-1947",1805,40,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Zangato/Holl 2010",333,95
"1417","aDRAC","Pa-2084",3675,30,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Zangato/Holl 2010",-1963,-1963
"1418","aDRAC","Pa-2085",2150,30,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Clist 2012",-65,-287
"1419","aDRAC","Pa-2086",2160,30,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Clist 2012",-108,-281
"1420","aDRAC","Pa-2087",2155,55,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Clist 2012",-54,-54
"1421","aDRAC","Pa-2088",2190,40,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Clist 2012",-123,-163
"1422","aDRAC","Pa-2089",1960,30,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Zangato/Holl 2010",117,-6
"1423","aDRAC","Pa-2090",2025,30,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Zangato/Holl 2010",53,53
"1424","aDRAC","Pa-2095",3665,30,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Zangato/Holl 2010",-1958,-1958
"1425","aDRAC","Pa-2130",3635,35,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Zangato/Holl 2010",-1907,-2083
"1426","aDRAC","Pa-2195",2055,40,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Zangato/Holl 2010",46,25
"1427","aDRAC","Pa-2196",3790,35,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Zangato/Holl 2010",-2062,-2311
"1428","aDRAC","Pa-2202",3995,40,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Zangato/Holl 2010",-2353,-2454
"1429","aDRAC","Pa-2203",3690,40,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Zangato/Holl 2010",-1960,-2163
"1430","aDRAC","Pa-2223",3645,35,2,0,"Oboui",NA,NA,NA,NA,"CAF",6.05,15.33,"Zangato/Holl 2010",-1923,-2076
"1431","aDRAC","Pa-3835",3835,30,2,0,"Gbatoro",NA,NA,NA,NA,"CAF",6.49504,14.4154,"Zangato/Holl 2010",-2200,-2417
"1432","aDRAC","Poz-33006",1060,30,2,0,"Lukula",NA,NA,NA,"Charcoal","COD",-5.435267,12.961583,"Hubau/Van den Bulcke et al. 2014; Clist 2018: 239 Tab. 18.2, 239 Tab. 18.3",1022,923
"1433","aDRAC","Poz-33051",1750,30,2,NA,"CZI",NA,NA,NA,NA,"DRC",-5.9638,13.27,"Hubau et al. 2013; Garcin et al. 2018",380,359
"1434","aDRAC","Poz-33052",1800,30,2,NA,"CZI",NA,NA,NA,NA,"DRC",-5.9638,13.27,"Hubau et al. 2013; Garcin et al. 2018",323,258
"1435","aDRAC","Poz-33054",555,30,2,NA,"CZ2",NA,NA,NA,NA,"DRC",-5.956,13.2681,"Hubau et al. 2013; Garcin et al. 2018",1429,1358
"1436","aDRAC","Poz-33055",2055,30,2,0,"UH48",NA,NA,NA,"Charcoal","DRC",-5.992,13.19,"Hubau et al. 2013; Garcin et al. 2018; Clist 2018: 239 Tab. 18.2, Tab. 18.3",4,4
"1437","aDRAC","Poz-33058",1890,40,2,NA,"KS8",NA,NA,NA,NA,"DRC",-4.75,13.0089,"Hubau et al. 2013; Garcin et al. 2018",228,38
"1438","aDRAC","Poz-33059",1820,30,2,NA,"KS9",NA,NA,NA,NA,"DRC",-4.7625,13.0069,"Hubau et al. 2013; Garcin et al. 2018",317,255
"1439","aDRAC","Poz-33060",6950,50,2,NA,"KS9",NA,NA,NA,NA,"DRC",-4.76245,13.0069,"Hubau et al. 2013; Garcin et al. 2018",-5731,-5949
"1440","aDRAC","Poz-38696",335,35,2,0,"Djaka River",NA,NA,NA,NA,"COG",1.6575,16.43556,"Morin-Rivat 2014",1642,1642
"1441","aDRAC","Poz-38697",315,30,2,0,"Ebaleki River",NA,NA,NA,NA,"COG",3.138081,17.503237,"Morin-Rivat 2014",1646,1604
"1442","aDRAC","Poz-38699",335,30,2,NA,"Kovifem",NA,NA,NA,NA,"CMR",6.1712,10.4642,"Oslisly et al. 2015; Garcin et al. 2018",1640,1640
"1443","aDRAC","Poz-38700",1590,30,2,0,"Mambili River",NA,NA,NA,NA,"COG",0.35156,15.43854,"Morin-Rivat 2014",540,540
"1444","aDRAC","Poz-38701",2260,30,2,0,"Ndama",NA,NA,NA,NA,"CMR",3.64069,14.46439,"Morin-Rivat 2014",-209,-350
"1445","aDRAC","Poz-38702",1765,30,2,0,"Ngombe",NA,NA,NA,"Elaeis guineensis","COG",1.43333,16.15444,"Morin-Rivat 2014",378,152
"1446","aDRAC","Poz-38703",675,30,2,0,"Ngombe",NA,NA,NA,NA,"COG",1.43333,16.15444,"Morin-Rivat 2014",1389,1316
"1447","aDRAC","Poz-39109",2150,35,2,NA,"UH48",NA,NA,NA,NA,"DRC",-5.992,13.19,"Hubau et al. 2013; Garcin et al. 2018",-57,-283
"1448","aDRAC","Poz-39110",2200,30,2,NA,"UH48",NA,NA,NA,NA,"DRC",-5.992,13.19,"Hubau et al. 2013; Garcin et al. 2018",-194,-194
"1449","aDRAC","Poz-39111",1930,30,2,NA,"KS9",NA,NA,NA,NA,"DRC",-4.7625,13.0069,"Hubau et al. 2013; Garcin et al. 2018",129,12
"1450","aDRAC","Poz-39112",265,30,2,NA,"KS9",NA,NA,NA,NA,"DRC",-4.7625,13.0069,"Hubau et al. 2013; Garcin et al. 2018",1950,1593
"1451","aDRAC","Poz-39113",1860,35,2,NA,"KS9",NA,NA,NA,NA,"DRC",-4.7625,13.0069,"Hubau et al. 2013; Garcin et al. 2018",234,234
"1452","aDRAC","Poz-39115",1685,30,2,0,"Yandjambi II","MBI/10/II",NA,"Early Phase (cf. Bomane Yangwa); Middle Phase (cf. Ilambi Moke)",NA,"COD",0.72538,24.21833,"Livingstone-Smith et al. 2017: 4 Tab. 1",417,284
"1453","aDRAC","Poz-39116",1990,30,2,0,"Ilambi Moke","MOK/10/II",NA,"Early Phase (cf. Bomane Yangwa); Middle Phase (cf. Ilambi Moke)",NA,"COD",0.64945,24.23044,"Livingstone-Smith et al. 2017: 4 Tab. 1",67,67
"1454","aDRAC","Poz-39117",2085,35,2,0,"Ilambi Moke","MOK/10/II",NA,"Early Phase (cf. Bomane Yangwa)",NA,"COD",0.64945,24.23044,"Livingstone-Smith et al. 2017: 4 Tab. 1",-2,-37
"1455","aDRAC","Poz-39121",1880,30,2,0,"Bomane-Yangwa","YNG/10/II",NA,"Middle Phase (cf. Ilambi Moke)",NA,"COD",1.3028,23.81738,"Livingstone-Smith et al. 2017: 4 Tab. 1",218,218
"1456","aDRAC","Poz-39122",2110,35,2,0,"Bomane-Yangwa","YNG/10/II",NA,"Early Phase (cf. Bomane Yangwa)",NA,"COD",1.3028,23.81738,"Livingstone-Smith et al. 2017: 4 Tab. 1",-44,-325
"1457","aDRAC","Poz-41770",1580,30,2,0,"Liouesso",NA,NA,NA,"Elaeis guineensis","COG",1.05278,15.69167,"Morin-Rivat 2014",544,544
"1458","aDRAC","Poz-41771",2090,30,2,0,"Pikounda 1",NA,NA,NA,"Elaeis guineensis",NA,0.549344,16.635736,"Morin-Rivat 2014",-43,-43
"1459","aDRAC","Poz-41772",520,30,2,0,"Pikounda 2",NA,NA,NA,"Elaeis guineensis",NA,0.549344,16.635736,"Morin-Rivat 2014",1441,1344
"1460","aDRAC","Poz-41773",1870,30,2,0,"Mbol",NA,NA,NA,NA,"CMR",3.5,14.98333,"Morin-Rivat 2014",223,223
"1461","aDRAC","Poz-41774",110,25,2,0,"Bali River 1",NA,NA,NA,NA,"CMR",5.76667,14.21667,"Morin-Rivat 2014",1934,1735
"1462","aDRAC","Poz-41775",590,30,2,0,"Bali River 2",NA,NA,NA,NA,"CMR",5.76667,14.21667,"Morin-Rivat 2014",1412,1369
"1463","aDRAC","Poz-41777",90,25,2,NA,"PS3",NA,NA,NA,NA,"CMR",2.06,15.48,"Bremond et al. 2017; Garcin et al. 2018",1923,1728
"1464","aDRAC","Poz-41778",1510,30,2,0,"Boulou River",NA,NA,NA,"Gilbertiodendron d.","CMR",1.91667,15.78333,"Morin-Rivat 2014",619,492
"1465","aDRAC","Poz-41780",1200,30,2,0,"Komo River",NA,NA,NA,"Elaeis guineensis","COG",1.45,17.06667,"Morin-Rivat 2014",936,741
"1466","aDRAC","Poz-41781",290,30,2,0,"Landjoué",NA,NA,NA,"Elaeis guineensis","COG",0.76502,15.361629,"Morin-Rivat 2014",1661,1509
"1467","aDRAC","Poz-41782",2130,30,2,0,"Landjoué",NA,NA,NA,"Elaeis guineensis","COG",0.76502,15.361629,"Morin-Rivat 2014",-54,-316
"1468","aDRAC","Poz-41784",140,25,2,0,"Lopola",NA,NA,NA,NA,"COG",3.04333,17.30417,"Morin-Rivat 2014",1943,1709
"1469","aDRAC","Poz-41787",15,20,2,0,"Loundoungou",NA,NA,NA,"Elaeis guineensis","COG",2.635745,17.182592,"Morin-Rivat 2014",-Inf,Inf
"1470","aDRAC","Poz-41788",1760,40,2,0,"Loundoungou",NA,NA,NA,NA,"COG",2.635745,17.182592,"Morin-Rivat 2014",384,159
"1471","aDRAC","Poz-41789",4610,35,2,0,"Potoli River",NA,NA,NA,NA,"COG",3.394359,16.652904,"Morin-Rivat 2014",-3138,-3422
"1472","aDRAC","Poz-41790",1640,30,2,0,"Ndama",NA,NA,NA,"Elaeis guineensis","CMR",3.64069,14.46439,"Morin-Rivat 2014",533,434
"1473","aDRAC","Poz-41791",495,30,2,0,"Yengo",NA,NA,NA,NA,NA,0.40898,15.41275,"Oslisly et al 2013",1447,1447
"1474","aDRAC","Poz-41926",1560,30,2,0,"Kaolo 2",NA,NA,NA,NA,NA,3.45,15.95,"Oslisly et al 2013",559,559
"1475","aDRAC","Poz-41930",1670,30,2,0,"Tanga 2",NA,NA,NA,NA,NA,3.516667,16.05,"Oslisly et al 2013",424,279
"1476","aDRAC","Poz-42823",575,25,2,NA,"Kovifem",NA,NA,NA,NA,"CMR",6.1712,10.4642,"Oslisly et al 2015; Garcin et al. 2018",1415,1361
"1477","aDRAC","Poz-42826",145,25,2,NA,"Oku",NA,NA,NA,NA,"CMR",6.1453,10.3012,"Oslisly et al 2015; Garcin et al. 2018",1945,1708
"1478","aDRAC","Poz-42827",375,25,2,NA,"Oku",NA,NA,NA,NA,"CMR",6.1453,10.3012,"Oslisly et al 2015; Garcin et al. 2018",1630,1523
"1479","aDRAC","Poz-45692",145,30,2,0,"Ngoko Island",NA,NA,NA,NA,NA,1.945578,15.59679,"Oslisly et al 2013",1947,1710
"1480","aDRAC","Poz-45693",1845,30,2,0,"Bolo Bai",NA,NA,NA,NA,NA,2.166667,15.716667,"Oslisly et al 2013",238,108
"1481","aDRAC","Poz-45694",1160,30,2,0,"Bolo Bai",NA,NA,NA,NA,NA,2.166667,15.716667,"Oslisly et al 2013",966,904
"1482","aDRAC","Poz-49301",1950,35,2,NA,"PS12",NA,NA,NA,NA,"CMR",3.2481,15.3928,"Bremond et al. 2017; Garcin et al. 2018",125,-27
"1483","aDRAC","Poz-49302",1800,30,2,NA,"PS12",NA,NA,NA,NA,"CMR",3.2481,15.3928,"Bremond et al. 2017; Garcin et al. 2018",323,258
"1484","aDRAC","Poz-49314",205,35,2,NA,"Area 1",NA,NA,NA,NA,"CMR",3.375,14.025,"Vleminckx et al. 2014; Garcin et al. 2018",1950,1693
"1485","aDRAC","Poz-49315",1550,30,2,NA,"Area 1",NA,NA,NA,NA,"CMR",3.375,14.025,"Vleminckx et al. 2014; Garcin et al. 2018",569,569
"1486","aDRAC","Poz-49316",210,30,2,NA,"Area 1",NA,NA,NA,NA,"CMR",3.375,14.025,"Vleminckx et al. 2014; Garcin et al. 2018",1950,1683
"1487","aDRAC","Poz-49318",1650,35,2,NA,"Area 1",NA,NA,NA,NA,"CMR",3.375,14.025,"Vleminckx et al. 2014; Garcin et al. 2018",533,276
"1488","aDRAC","Poz-49320",1600,35,2,NA,"Area 1",NA,NA,NA,NA,"CMR",3.375,14.025,"Vleminckx et al. 2014; Garcin et al. 2018",541,541
"1489","aDRAC","Poz-49321",1650,30,2,NA,"Area 1",NA,NA,NA,NA,"CMR",3.375,14.025,"Vleminckx et al. 2014; Garcin et al. 2018",531,270
"1490","aDRAC","Poz-49322",1800,35,2,NA,"Area 1",NA,NA,NA,NA,"CMR",3.375,14.025,"Vleminckx et al. 2014; Garcin et al. 2018",329,262
"1491","aDRAC","Poz-49323",260,30,2,NA,"Site 1 or Area 3, T3",NA,NA,NA,NA,"CMR",2.4615,10.66,"Vleminckx et al. 2014; Garcin et al. 2018",1950,1592
"1492","aDRAC","Poz-49324",1800,30,2,NA,"Site 1 or Area 3, T3",NA,NA,NA,NA,"CMR",2.4615,10.66,"Vleminckx et al. 2014; Garcin et al. 2018",323,258
"1493","aDRAC","Poz-49325",9400,50,2,NA,"Site 2 or Area 2, T6",NA,NA,NA,NA,"CMR",3.467,14.3105,"Vleminckx et al. 2014; Garcin et al. 2018",-8561,-8561
"1494","aDRAC","Poz-49327",2150,30,2,NA,"Site 1 or Area 3, T3",NA,NA,NA,NA,"CMR",2.4615,10.66,"Vleminckx et al. 2014; Garcin et al. 2018",-65,-287
"1495","aDRAC","Poz-49328",2000,30,2,NA,"Site 1 or Area 3, T3",NA,NA,NA,NA,"CMR",2.4615,10.66,"Vleminckx et al. 2014; Garcin et al. 2018",66,66
"1496","aDRAC","Poz-49329",2100,30,2,NA,"Site 1 or Area 3, T3",NA,NA,NA,NA,"CMR",2.4615,10.66,"Vleminckx et al. 2014; Garcin et al. 2018",-48,-48
"1497","aDRAC","Poz-49330",145,30,2,NA,"Site 1 or Area 3, T1",NA,NA,NA,NA,"CMR",2.294,10.4255,"Vleminckx et al. 2014; Garcin et al. 2018",1947,1710
"1498","aDRAC","Poz-49331",1750,35,2,NA,"Site 1 or Area 3, T2",NA,NA,NA,NA,"CMR",2.4415,10.5805,"Vleminckx et al. 2014; Garcin et al. 2018",389,182
"1499","aDRAC","Poz-49333",1800,30,2,NA,"Site 1 or Area 3, T3",NA,NA,NA,NA,"CMR",2.4615,10.66,"Vleminckx et al. 2014; Garcin et al. 2018",323,258
"1500","aDRAC","Poz-49334",150,25,2,NA,"Site 1 or Area 3, T2",NA,NA,NA,NA,"CMR",2.4415,10.5805,"Vleminckx et al. 2014; Garcin et al. 2018",1949,1706
"1501","aDRAC","Poz-49335",1550,30,2,NA,"Site 1 or Area 3, T1",NA,NA,NA,NA,"CMR",2.294,10.4255,"Vleminckx et al. 2014; Garcin et al. 2018",569,569
"1502","aDRAC","Poz-49337",1850,35,2,NA,"Site 2 or Area 2, T4",NA,NA,NA,NA,"CMR",4.013,14.18,"Vleminckx et al. 2014; Garcin et al. 2018",238,238
"1503","aDRAC","Poz-49338",2200,30,2,NA,"Site 2 or Area 2, T4",NA,NA,NA,NA,"CMR",4.013,14.18,"Vleminckx et al. 2014; Garcin et al. 2018",-194,-194
"1504","aDRAC","Poz-49339",1900,30,2,NA,"Site 2 or Area 2, T5",NA,NA,NA,NA,"CMR",3.8525,14.22,"Vleminckx et al. 2014; Garcin et al. 2018",211,37
"1505","aDRAC","Poz-49340",2750,30,2,NA,"Site 2 or Area 2, T5",NA,NA,NA,NA,"CMR",3.8525,14.22,"Vleminckx et al. 2014; Garcin et al. 2018",-824,-956
"1506","aDRAC","Poz-49341",1650,35,2,NA,"Site 2 or Area 2, T5",NA,NA,NA,NA,"CMR",3.8525,14.22,"Vleminckx et al. 2014; Garcin et al. 2018",533,276
"1507","aDRAC","Poz-49342",2200,30,2,NA,"Site 2 or Area 2, T6",NA,NA,NA,NA,"CMR",3.467,14.3105,"Vleminckx et al. 2014; Garcin et al. 2018",-194,-194
"1508","aDRAC","Poz-49343",2150,30,2,NA,"Site 2 or Area 2, T6",NA,NA,NA,NA,"CMR",3.467,14.3105,"Vleminckx et al. 2014; Garcin et al. 2018",-65,-287
"1509","aDRAC","Poz-49344",2250,35,2,NA,"Site 2 or Area 2, T6",NA,NA,NA,NA,"CMR",3.467,14.3105,"Vleminckx et al. 2014; Garcin et al. 2018",-205,-346
"1510","aDRAC","Poz-49345",2300,30,2,NA,"Site 2 or Area 2, T6",NA,NA,NA,NA,"CMR",3.467,14.3105,"Vleminckx et al. 2014; Garcin et al. 2018",-234,-356
"1511","aDRAC","Poz-49398",2200,35,2,NA,"Area 1",NA,NA,NA,NA,"CMR",3.375,14.025,"Vleminckx et al. 2014; Garcin et al. 2018",-181,-181
"1512","aDRAC","Poz-57246",2085,30,2,0,"Baombi II","BAO/13/I",NA,"Early Phase (cf. Bomane Yangwa)",NA,"COD",0.656695,25.160636,"Livingstone-Smith et al. 2017: 4 Tab. 1",-40,-40
"1513","aDRAC","Poz-57248",2155,30,2,0,"Baombi II","BAO/13/I",NA,"Early Phase (cf. Bomane Yangwa)",NA,"COD",0.656695,25.160636,"Livingstone-Smith et al. 2017: 4 Tab. 1",-95,-284
"1514","aDRAC","Poz-57843",1860,30,2,NA,"GPS051",NA,NA,NA,NA,"CMR",2.4956,12.0319,"de Saulieu et al. 2015; Garcin et al. 2018",228,228
"1515","aDRAC","Poz-57845",1620,30,2,NA,"Meveme",NA,NA,NA,NA,"CMR",2.4055,13.1146,"Saulieu et al. 2015; Garcin et al. 2018",536,478
"1516","aDRAC","Poz-57846",2270,30,2,NA,"Nya Zanga",NA,NA,NA,NA,"CMR",2.5013,12.0249,"Saulieu et al. 2015; Garcin et al. 2018",-210,-351
"1517","aDRAC","Poz-57847",2270,30,2,NA,"Nya Zanga",NA,NA,NA,NA,"CMR",2.5013,12.0249,"Saulieu et al. 2015; Garcin et al. 2018",-210,-351
"1518","aDRAC","Poz-59435",610,30,2,NA,"Nkabi","NKB-13",NA,"Kongo; Misenga",NA,"COG",-4.252767,14.39665,"Nikis 2018/2: 173; Clist 2018: 254 Tab. 19.2",1402,1402
"1519","aDRAC","Poz-59436",2955,35,2,0,"Kinsala",NA,NA,NA,"Charcoal","COD",-5.7296,15.1428,"Clist 2018: 237 Tab. 18.1",-1051,-1051
"1520","aDRAC","Poz-59437",130,30,2,0,"Lemfu",NA,NA,NA,"Charcoal","COD",-5.0618,15.0088,"Clist 2018: 238 Tab. 18.1",1941,1777
"1521","aDRAC","Poz-59445",320,30,2,0,"Kindoki","Tr33/Fosse 1",NA,NA,"Charcoal","COD",-5.07,15.01,"Clist 2018: 237 Tab. 18.1",1645,1604
"1522","aDRAC","Poz-59446",305,30,2,0,"Kindoki","Tr23/Fosse 5",NA,"Kindoki","Charcoal","COD",-5.07,15.01,"Clist 2018: 237 Tab. 18.1; Clist et al. 2018: 258 Tab. 19.3",1650,1602
"1523","aDRAC","Poz-59447",90,30,2,0,"Kindoki","Tr5/Fosse 3",NA,NA,"Charcoal","COD",-5.07,15.01,"Clist 2018: 237 Tab. 18.1",1927,1731
"1524","aDRAC","Poz-59484",605,30,2,NA,"Makuti 1","MKU-13",NA,"Kongo; Misenga",NA,"COFG",-4.2942,14.330167,"Nikis 2018/2: 105; Clist 2018: 254 Tab. 19.2",1405,1373
"1525","aDRAC","Poz-59485",2815,30,2,0,"Kinsala","Tr15",NA,NA,"Charcoal","COD",-5.7296,15.1428,"Clist 2018: 237 Tab. 18.1",-904,-904
"1526","aDRAC","Poz-59486",680,30,2,0,"Kindoki","Tr28/Fosse 1",NA,"Kongo","Charcoal","COD",-5.07,15.01,"Clist 2018: 237 Tab. 18.1, 239 Tab. 18.3, 254 Tab. 19.2",1388,1314
"1527","aDRAC","Poz-59632",320,30,2,0,"Kindoki","Tr58/Fosse 1",NA,NA,"Charcoal","COD",-5.07,15.01,"Clist 2018: 237 Tab. 18.1",1645,1604
"1528","aDRAC","Poz-60769",200,30,2,0,"Kindoki","5",NA,NA,"Charcoal","COD",-5.07,15.01,"Clist 2018: 237 Tab. 18.1",1950,1687
"1529","aDRAC","Poz-60770",9470,50,2,0,"Ngongo Mbata","Tr8",NA,NA,"Charcoal","COD",-5.7813,15.1166,"Clist 2018: 238 Tab. 18.1",-8625,-9004
"1530","aDRAC","Poz-60771",315,30,2,0,"Ngongo Mbata","Tr19/Fosse 3",NA,NA,"Charcoal","COD",-5.7813,15.1166,"Clist 2018: 238 Tab. 18.1",1646,1604
"1531","aDRAC","Poz-60772",310,30,2,0,"Ngongo Mbata","Tr1/Fosse 1",NA,NA,"Charcoal","COD",-5.7813,15.1166,"Clist 2018: 238 Tab. 18.1",1648,1603
"1532","aDRAC","Poz-60774",200,30,2,0,"Ngongo Mbata","Tr35/Fosse 1",NA,NA,"Charcoal","COD",-5.7813,15.1166,"Clist 2018: 238 Tab. 18.1",1950,1687
"1533","aDRAC","Poz-60775",175,30,2,0,"Ngongo Mbata","Tr60",NA,NA,"Charcoal","COD",-5.7813,15.1166,"Clist 2018: 238 Tab. 18.1",1950,1696
"1534","aDRAC","Poz-60776",280,30,2,0,"Ngongo Mbata","Tr7",NA,NA,"Charcoal","COD",-5.7813,15.1166,"Clist 2018: 238 Tab. 18.1",1795,1502
"1535","aDRAC","Poz-62102",580,30,2,NA,"Maluba","MLB 85/1-4-3",NA,NA,NA,"COD",2.806193,18.523706,"Seidensticker 2017",1416,1366
"1536","aDRAC","Poz-62103",810,80,2,NA,"Maluba","MLB 85/1-4-3",NA,NA,NA,"COD",2.806193,18.523706,"Seidensticker 2017",1377,1297
"1537","aDRAC","Poz-62625",1750,30,2,NA,"Site 2 or Area 2, T4",NA,NA,NA,NA,"CMR",4.013,14.18,"Vleminckx et al. 2014; Garcin et al. 2018",380,359
"1538","aDRAC","Poz-62626",1800,30,2,NA,"Site 2 or Area 2, T4",NA,NA,NA,NA,"CMR",4.013,14.18,"Vleminckx et al. 2014; Garcin et al. 2018",323,258
"1539","aDRAC","Poz-62627",850,30,2,NA,"Site 2 or Area 2, T4",NA,NA,NA,NA,"CMR",4.013,14.18,"Vleminckx et al. 2014; Garcin et al. 2018",1258,1076
